alpha,Cl,Cd,Cm
-14.999999999999998,-0.8856058061521525,0.09480483804839271,0.0513823416282602
-14.500000000000002,-0.8497709727259819,0.09322722293417302,0.0513823416282602
-14.0,-0.8163200977369507,0.09164960781995332,0.0513823416282602
-13.5,-0.7850546495794279,0.09007199270573361,0.0513823416282602
-13.0,-0.7557760966477806,0.0884943775915139,0.0513823416282602
-12.5,-0.7282859073363764,0.08691676247729421,0.0513823416282602
-12.000000000000002,-0.7023855500395835,0.08533914736307452,0.0513823416282602
-11.5,-0.6778764931517693,0.08376153224885481,0.0513823416282602
-11.0,-0.6545602050673022,0.0821839171346351,0.0513823416282602
-10.5,-0.6322381541805494,0.08060630202041541,0.0513823416282602
-10.0,-0.6107118088858791,0.07902868690619572,0.0513823416282602
-9.5,-0.5897826375776588,0.07745107179197601,0.0513823416282602
-9.0,-0.5692521086502564,0.0758734566777563,0.0513823416282602
-8.5,-0.5489216904980397,0.07429584156353661,0.0513823416282602
-8.0,-0.5285928515153766,0.07271822644931691,0.0513823416282602
-7.499999999999999,-0.5080670600966346,0.0711406113350972,0.0513823416282602
-7.0,-0.48714578463618174,0.0695629962208775,0.0513823416282602
-6.5,-0.4656304935283858,0.0679853811066578,0.0513823416282602
-6.000000000000001,-0.4433226551676145,0.06640776599243811,0.0513823416282602
-5.5,-0.4200237379482355,0.0648301508782184,0.0513823416282602
-5.0,-0.3955352102646169,0.0632525357639987,0.0513823416282602
-4.5,-0.36965854051112623,0.061674920649779,0.0513823416282602
-4.0,-0.3421951970821314,0.0600973055355593,0.0513823416282602
-3.5,-0.31294664837200015,0.0585196904213396,0.0513823416282602
-3.0000000000000004,-0.28171436277510037,0.0569420753071199,0.0513823416282602
-2.5,-0.24829980868579965,0.0553644601929002,0.0513823416282602
-2.0,-0.21250445449846606,0.0537868450786805,0.0513823416282602
-1.5000000000000002,-0.1741297686074671,0.0522092299644608,0.0513823416282602
-1.0,-0.1220119049109158,0.0501672808379414,0.0406203957840108
-0.5,-0.0451193717106798,0.0471966636868226,0.025357975178773
0.0,0.048390089479955,0.0436513496508973,0.0077830254686014
0.5,0.1503587371477028,0.0398853098699582,-0.009916507690449
