alpha,Cl,Cd,Cm
-14.999999999999998,-1.0845109390215115,0.16177000210883624,0.1068583992069457
-14.500000000000002,-1.0644238258655339,0.15795255984144413,0.1068583992069457
-14.0,-1.0390523054250014,0.15413511757405193,0.1068583992069457
-13.5,-1.009071369027519,0.15031767530665976,0.1068583992069457
-13.0,-0.9751560080006914,0.1465002330392676,0.1068583992069457
-12.5,-0.9379812136721227,0.14268279077187543,0.1068583992069457
-12.000000000000002,-0.8982219773694174,0.1388653485044833,0.1068583992069457
-11.5,-0.85655329042018,0.1350479062370911,0.1068583992069457
-11.0,-0.8136501441520155,0.13123046396969892,0.1068583992069457
-10.5,-0.7701875298925278,0.12741302170230676,0.1068583992069457
-10.0,-0.7268404389693216,0.12359557943491459,0.1068583992069457
-9.5,-0.6842838627100017,0.11977813716752242,0.1068583992069457
-9.0,-0.6431927924421723,0.11596069490013025,0.1068583992069457
-8.5,-0.6042422194934379,0.11214325263273808,0.1068583992069457
-8.0,-0.5681071351914031,0.10832581036534591,0.1068583992069457
-7.499999999999999,-0.5354625308636726,0.10450836809795375,0.1068583992069457
-7.0,-0.5069833978378505,0.10069092583056158,0.1068583992069457
-6.5,-0.48334472744154156,0.09687348356316941,0.1068583992069457
-6.000000000000001,-0.4652215110023503,0.09305604129577724,0.1068583992069457
-5.5,-0.4532887398478811,0.08923859902838507,0.1068583992069457
-5.0,-0.4482214053057385,0.0854211567609929,0.1068583992069457
-4.5,-0.4381882999421631,0.0816330156467401,0.1039765919050022
-4.0,-0.4109082221049922,0.077903476838766,0.0962749639058703
-3.5,-0.3706100291745587,0.0741526612340301,0.0851692060695979
-3.0000000000000004,-0.32152257853119554,0.07030068972949222,0.07207500925623281
-2.5,-0.2678747275552355,0.066267683222112,0.0584080643258228
-2.0,-0.2138953336270116,0.0619737626088492,0.0455840621384158
-1.5000000000000002,-0.14922688589082425,0.0569703723547948,0.031105028509893204
-1.0,-0.0688333143350056,0.0513933271915659,0.0142405141007119
-0.5,0.0150743623940638,0.0460393034159111,-0.0009425029622176
0.0,0.0902851256500038,0.0417049773245791,-0.0103770445519849
0.5,0.153152582466517,0.0382984716748151,-0.0147136407673185
1.0,0.2109885036606916,0.0352656886898564,-0.0178023209088872
1.5000000000000002,0.2680191162612255,0.0327099738654394,-0.0203753556526904
2.0,0.3284706472968163,0.0307346726973007,-0.0231650156747274
2.5,0.3946678108511492,0.0290920368566731,-0.0266280322698786
3.0000000000000004,0.46503601635920844,0.0275000229682849,-0.030544835322696404
3.5,0.5379525338766394,0.0260105339581154,-0.0346332433936884
4.0,0.6117946334590877,0.0246754727521441,-0.0386110750433621
4.5,0.6849395851621989,0.0235467422763505,-0.0421961488322248
5.0,0.7557646590416187,0.0226762454567138,-0.0451062833207842
5.5,0.8226471251529928,0.0221158852192135,-0.0470592970695476
6.000000000000001,0.8839642535519666,0.0219175644898292,-0.0477730086390227
6.5,0.941548830664876,0.0220379170662489,-0.0475729195888024
7.0,0.997963081364459,0.0223885618506374,-0.0470454120927673
7.499999999999999,1.0526784333759633,0.022953879425688196,-0.0462996256328556
8.0,1.105166314424638,0.023718250374095,-0.0454446996910056
8.5,1.1548981522357304,0.0246660552785514,-0.0445897737491556
9.0,1.2013453745344889,0.0257816747217512,-0.0438439872892439
9.5,1.2439794090461622,0.0270494892863881,-0.0433164797932088
10.0,1.2822716834959982,0.0284538795551556,-0.0431163907429886
10.5,1.3172681227000362,0.0304958763585448,-0.3951804368100109
11.0,1.3494518662840935,0.0337787814867524,-0.4048355598852281
11.5,1.3774501641880847,0.0384403819620307,-0.4132350492564254
12.000000000000002,1.399890266351924,0.04461846480663173,-0.4199670799055772
12.5,1.4196029559779568,0.0597653260162028,-0.425880886793387
13.0,1.4380064259327072,0.07357792973635088,-0.4314019277798122
13.5,1.4552920145550483,0.08667914591913495,-0.4365876043665145
14.0,1.4716615701143148,0.09969038610304458,-0.4414984710342944
14.500000000000002,1.487130857506198,0.11260946266772592,-0.4461392572518594
14.999999999999998,1.501715641626389,0.12543418799282488,-0.4505146924879167
15.5,1.5154316873705802,0.13816237445798782,-0.454629506211174
16.0,1.5282947596344627,0.1507918344428605,-0.4584884278903388
16.5,1.5403206233137279,0.16332038032708926,-0.4620961869941184
17.0,1.551525043304068,0.17574582449031997,-0.4654575129912203
17.5,1.5619237845011735,0.1880659793121988,-0.4685771353503521
18.0,1.571532611800737,0.20027865717237184,-0.4714597835402211
18.5,1.5803672900984487,0.21238167045048506,-0.4741101870295346
19.0,1.5884435842900015,0.2243728315261846,-0.4765330752870005
19.5,1.5957772592710866,0.23624995277911656,-0.478733177781326
20.0,1.6023840799373947,0.24801084658892694,-0.4807152239812184
20.5,1.377099151986054,0.2596533253352619,-0.4824839433553856
21.0,1.366257025276201,0.2711752013977675,-0.4840440653725349
21.5,1.355180797458579,0.28257428715608973,-0.4854003195013736
22.0,1.343872366387801,0.29384839498987475,-0.4865574352106091
22.5,1.332333669705317,0.30499533727876843,-0.487520141968949
23.0,1.320566684507401,0.31601292640241724,-0.488293169245101
23.5,1.30857342700639,0.3268989747404669,-0.4888812465077722
24.000000000000004,1.296355952185217,0.3376512946725636,-0.4892891032256701
24.5,1.283916353445295,0.3482676985783535,-0.4895214688675025
25.0,1.27125676224783,0.3587459988374824,-0.4895830729019765
25.5,1.258379347748601,0.36908400782959677,-0.4894786447977997
26.0,1.245286316426291,0.3792795379343424,-0.4892129140236796
26.5,1.231979911704411,0.3893304015313653,-0.4887906100483234
27.0,1.218462413566912,0.3992344110003118,-0.488216462340439
27.5,1.204736138167509,0.40898937872082786,-0.4874952003687336
28.0,1.19080343743283,0.4185931170725595,-0.4866315536019146
28.500000000000004,1.17666669865942,0.4280434384351529,-0.4856302515086897
29.000000000000004,1.162328344104691,0.437338155188254,-0.4844960235577662
29.500000000000004,1.147790830571882,0.44647507971150896,-0.4832335992178516
29.999999999999996,1.133056648989099,0.45545202438456356,-0.4818477079576532
30.5,1.118128323982502,0.46426680158706446,-0.4803430792458787
31.0,1.103008413443732,0.4729172236986574,-0.4787244425512356
31.5,1.087699508091621,0.48140110309898837,-0.4769965273424311
32.0,1.07220423102829,0.4897162521677035,-0.4751640630881728
32.5,1.056525237289696,0.4978604832844489,-0.4732317792571683
33.0,1.040665213390698,0.5058316088288708,-0.4712044053181248
33.5,1.024626876864745,0.513627441180615,-0.46908667073975
34.0,1.008412975798235,0.5212457927193277,-0.4668833049907512
34.5,0.9920262883596467,0.5286844758246549,-0.4645990375398359
35.0,0.9754696223235126,0.5359413028762429,-0.4622385978557115
35.5,0.9587458145893248,0.5430140862537374,-0.4598067154070855
36.0,0.9418577306954441,0.5499006383367848,-0.4573081196626655
36.5,0.9248082643281056,0.556598771505031,-0.454747540091159
37.0,0.9076003368256004,0.5631062981381222,-0.4521297061612731
37.5,0.8902368966777195,0.5694210306157043,-0.4494593473417157
38.0,0.8727209190205449,0.5755407813174234,-0.4467411931011939
38.5,0.8550554051266755,0.5814633626229256,-0.4439799729084153
39.0,0.8372433818909752,0.5871865869118572,-0.4411804162320874
39.5,0.8192879013119283,0.5927082665638643,-0.4383472525409178
40.0,0.8011920399686977,0.5980262139585922,-0.4354852113036137
40.5,0.7829588984939658,0.6031382414756877,-0.4325990219888826
41.0,0.7645916010426607,0.6080421614947968,-0.429693414065432
41.5,0.7460932947566453,0.6127357863955656,-0.4267731170019695
42.0,0.7274671492254718,0.6172169285576398,-0.4238428602672024
42.5,0.7087163559432899,0.6214834003606658,-0.4209073733298384
43.0,0.689844127761999,0.6255330141842896,-0.4179713856585845
43.5,0.670853698340743,0.6293635824081574,-0.4150396267221486
44.0,0.6517483215918407,0.632972917411915,-0.4121168259892379
44.5,0.6325312711232434,0.6363588315752086,-0.4092077129285601
45.0,0.6132058396776188,0.6395191372776842,-0.4063170170088224
45.5,0.5937753385681577,0.6424516468989879,-0.4034494676987324
46.0,0.5742430971111969,0.6451541728187661,-0.4006097944669977
46.5,0.5546124620557574,0.6476245274166643,-0.3978027267823255
47.0,0.5348867970100979,0.649860523072329,-0.3950329941134234
47.5,0.5150694818653746,0.651859972165406,-0.3923053259289989
48.00000000000001,0.4951639122165191,0.6536206870755418,-0.3896244516977591
48.5,0.4751734987804166,0.6551404801823819,-0.3869951008884122
49.0,0.455101666811497,0.6564171638655727,-0.3844220029696649
49.5,0.4349518555148397,0.6574485505047604,-0.3819098874102252
50.0,0.4147275174568778,0.6582324524795907,-0.3794634836788003
