alpha,Cl,Cd,Cm
-14.999999999999998,-1.1171929416636435,0.20866272036133326,0.0760714433536522
-14.500000000000002,-1.1062706059194407,0.20326342333653166,0.0760714433536522
-14.0,-1.0961070459923885,0.19786412631173,0.0760714433536522
-13.5,-1.0864440205737314,0.19246482928692837,0.0760714433536522
-13.0,-1.0770232883547135,0.18706553226212674,0.0760714433536522
-12.5,-1.0675866080265788,0.18166623523732509,0.0760714433536522
-12.000000000000002,-1.057875738280571,0.17626693821252348,0.0760714433536522
-11.5,-1.0476324378079351,0.1708676411877218,0.0760714433536522
-11.0,-1.036598465299914,0.16546834416292017,0.0760714433536522
-10.5,-1.0245155794477532,0.16006904713811854,0.0760714433536522
-10.0,-1.0111255389426959,0.1546697501133169,0.0760714433536522
-9.5,-0.9961701024759863,0.14927045308851525,0.0760714433536522
-9.0,-0.9793910287388686,0.1438711560637136,0.0760714433536522
-8.5,-0.9605300764225873,0.13847185903891196,0.0760714433536522
-8.0,-0.9393290042183859,0.13307256201411033,0.0760714433536522
-7.499999999999999,-0.915529570817509,0.12767326498930867,0.0760714433536522
-7.0,-0.8888735349112002,0.12227396796450704,0.0760714433536522
-6.5,-0.8591026551907042,0.11687467093970541,0.0760714433536522
-6.000000000000001,-0.8259586903472649,0.11147537391490378,0.0760714433536522
-5.5,-0.7891833990721259,0.10607607689010212,0.0760714433536522
-5.0,-0.7485185400565321,0.10067677986530048,0.0760714433536522
-4.5,-0.7037058719917271,0.09527748284049883,0.0760714433536522
-4.0,-0.6544871535689553,0.0898781858156972,0.0760714433536522
-3.5,-0.6006041434794605,0.08447888879089556,0.0760714433536522
-3.0000000000000004,-0.5417986004144872,0.07907959176609392,0.0760714433536522
-2.5,-0.4778122830652791,0.07368029474129228,0.0760714433536522
-2.0,-0.40838695012308074,0.06828099771649064,0.0760714433536522
-1.5000000000000002,-0.3332643602791358,0.062881700691689,0.0760714433536522
-1.0,-0.2441950052654193,0.0569710144783453,0.057342231803168
-0.5,-0.1331015376864097,0.0500375498879175,0.0351811453290011
0.0,-0.0305475136325313,0.04446849891007,0.0169962198393114
0.5,0.0612869819830996,0.0404275191138051,0.0029319572058106
1.0,0.1568013517613299,0.0366636106594333,-0.010658760883041
1.5000000000000002,0.25030127088268145,0.0334419794235809,-0.022055328793961604
2.0,0.3360924145276756,0.0310278312828739,-0.0295371408936691
2.5,0.4152520089692776,0.0291258812678752,-0.0343182694652548
3.0000000000000004,0.49237370321063423,0.0273004298260812,-0.038709071477628705
3.5,0.5670378065275394,0.0256060609595177,-0.042633368326236
4.0,0.6388246281957874,0.0240973586702106,-0.046014981406522
4.5,0.7073144774911723,0.0228289069601858,-0.0487777321139323
5.0,0.7720876636894882,0.0218552898314694,-0.050845441843912
5.5,0.8327244960665292,0.0212310912860872,-0.0521419319919066
6.000000000000001,0.8888052838980897,0.0210108953260652,-0.0525910239533614
6.5,0.9435185033316996,0.0211716505290016,-0.0524814431984309
7.0,0.9990325907867572,0.0216453920954223,-0.052192548480887
7.499999999999999,1.0533977959468581,0.0224193339617443,-0.0517841111216008
8.0,1.1046643684955992,0.0234806900643849,-0.0513159024414435
8.5,1.1508825581165747,0.024816674339761,-0.0508476937612862
9.0,1.190102614493381,0.0264145007242897,-0.050439256402
9.5,1.220374787309615,0.0282613831543883,-0.0501503616844561
10.0,1.2397493262488704,0.0303445355664737,-0.0500407809295257
10.5,1.2525429841251148,0.0341193030193567,-0.3757628952375344
11.0,1.2634304846556312,0.0407086070309884,-0.3790291453966894
11.5,1.2709990338789894,0.0496010262264964,-0.3812997101636968
12.000000000000002,1.27383583783376,0.06028513923100855,-0.382150751350128
12.5,1.2326444352123247,0.0782299249195464,-0.3697933305636974
13.0,1.1390196962518826,0.1047229993654363,-0.3417059088755648
13.5,1.0378858243082287,0.1329808969912626,-0.3113657472924686
14.0,0.9741670227371588,0.1562201522196095,-0.2922501068211477
14.500000000000002,0.9455316316667127,0.17401904084544187,-0.2836594895000138
14.999999999999998,0.9215812628244319,0.19022038417914094,-0.2764743788473296
15.5,0.905140026965362,0.20443753491641553,-0.2715420080896086
16.0,0.8931938748861415,0.21757277169021116,-0.2679581624658425
16.5,0.882702277199003,0.2305285514154854,-0.2648106831597009
17.0,0.8736255136273384,0.24330514151525576,-0.2620876540882015
17.5,0.865923863894541,0.2559028094125398,-0.2597771591683623
18.0,0.8595576077240026,0.26832182253035486,-0.2578672823172007
18.5,0.8544870248391162,0.2805624482917186,-0.2563461074517349
19.0,0.850672394963274,0.2926249541196485,-0.2552017184889822
19.5,0.8480739978198687,0.30450960743716204,-0.2544221993459606
20.0,0.8466521131322927,0.31621667566727674,-0.2539956339396878
20.5,1.094742686234658,0.32774642623301004,-0.2539101061871816
21.0,1.08612359813071,0.33909912655737945,-0.2541537000054595
21.5,1.077318408339602,0.35027504406340254,-0.2547144993115396
22.0,1.068328625585275,0.3612744461740969,-0.2555805880224395
22.5,1.059155790220724,0.37209760031247974,-0.2567400500551769
23.0,1.049801473964069,0.3827447739015688,-0.2581809693267696
23.5,1.040267279629242,0.3932162343643816,-0.2598914297542352
24.000000000000004,1.030554840851361,0.4035122491239355,-0.2618595152545918
24.5,1.020665821806812,0.413633085603248,-0.2640733097448569
25.0,1.010601916928098,0.4235790112253368,-0.2665208971420483
25.5,1.000364850613511,0.4333502934132193,-0.2691903613631837
26.0,0.9899563769316635,0.4429471995899129,-0.272069786325281
26.5,0.9793782793209382,0.45236999717843507,-0.2751472559453577
27.0,0.9686323702839047,0.46161895360180366,-0.2784108541404318
27.5,0.9577204910767559,0.4706943362830358,-0.2818486648275209
28.0,0.9466445113938199,0.4795964126451491,-0.2854487719236428
28.500000000000004,0.9354063290471955,0.48832545011116124,-0.2891992593458153
29.000000000000004,0.9240078696415741,0.4968817161040895,-0.2930882110110561
29.500000000000004,0.9124510862442949,0.5052654780469515,-0.2971037108363829
29.999999999999996,0.900737959050699,0.5134770033627646,-0.3012338427388134
30.5,0.8888704950448313,0.5215165594745466,-0.3054666906353656
31.0,0.8768507276555555,0.5293844138053146,-0.309790338443057
31.5,0.8646807164081358,0.5370808337780864,-0.3141928700789056
32.0,0.852362546571348,0.5446060868158795,-0.3186623694599289
32.5,0.8398983288001797,0.5519604403417112,-0.3231869205031448
33.0,0.8272901987741796,0.5591441617785992,-0.327754607125571
33.5,0.8145403168315214,0.5661575185495608,-0.3323535132442252
34.0,0.8016508675988392,0.5730007780776136,-0.3369717227761251
34.5,0.7886240596169038,0.5796742077857754,-0.3415973196382886
35.0,0.7754621249622007,0.5861780750970633,-0.3462183877477336
35.5,0.7621673188644753,0.592512647434495,-0.3508230110214774
36.0,0.7487419193203105,0.5986781922210879,-0.3553992733765382
36.5,0.7351882267028041,0.6046749768798596,-0.3599352587299335
37.0,0.7215085633674115,0.6105032688338273,-0.3644190509986811
37.5,0.7077052732540223,0.6161633355060091,-0.3688387340997988
38.0,0.6937807214853378,0.621655444319422,-0.3731823919503042
38.5,0.6797372939616192,0.6269798626970837,-0.3774381084672152
39.0,0.6655773969518778,0.6321368580620117,-0.3815939675675495
39.5,0.6513034566815703,0.6371266978372233,-0.3856380531683249
40.0,0.6369179189168801,0.6419496494457365,-0.3895584491865591
40.5,0.6224232485456456,0.6466059803105682,-0.3933432395392699
41.0,0.6078219291550165,0.6510959578547361,-0.3969805081434748
41.5,0.5931164626059027,0.655419849501258,-0.4004583389161919
42.0,0.5783093686042929,0.6595779226731511,-0.4037648157744387
42.5,0.5634031842695177,0.6635704447934331,-0.4068880226352333
43.0,0.5484004636995258,0.6673976832851213,-0.409816043415593
43.5,0.5333037775332519,0.6710599055712333,-0.4125369620325359
44.0,0.518115712510153,0.6745573790747865,-0.4150388624030795
44.5,0.5028388710269827,0.6778903712187987,-0.4173098284442417
45.0,0.4874758706918833,0.681059149426287,-0.4193379440730402
45.5,0.4720293438758734,0.6840639811202693,-0.4211112932064928
46.0,0.4565019372618043,0.6869051337237627,-0.4226179597616171
46.5,0.4408963113908637,0.6895828746597851,-0.4238460276554311
47.0,0.4252151402067068,0.6920974713513537,-0.4247835808049523
47.5,0.4094611105972885,0.6944491912214862,-0.4254187031271987
48.00000000000001,0.3936369219344812,0.6966383016932,-0.4257394785391878
48.5,0.3777452856115494,0.6986650701895126,-0.4257339909579375
49.0,0.3617889245785653,0.7005297641334417,-0.4253903243004655
