alpha,Cl,Cd,Cm
-14.999999999999998,-0.8742949549513248,0.13349543982045525,0.0523006875438747
-14.500000000000002,-0.8470652157837746,0.13036871251879237,0.0523006875438747
-14.0,-0.8184504232461278,0.12724198521712946,0.0523006875438747
-13.5,-0.7886159548271494,0.12411525791546656,0.0523006875438747
-13.0,-0.7577271880156037,0.12098853061380366,0.0523006875438747
-12.5,-0.7259495003002554,0.11786180331214074,0.0523006875438747
-12.000000000000002,-0.6934482691698692,0.11473507601047786,0.0523006875438747
-11.5,-0.6603888721132095,0.11160834870881495,0.0523006875438747
-11.0,-0.6269366866190409,0.10848162140715203,0.0523006875438747
-10.5,-0.5932570901761279,0.10535489410548914,0.0523006875438747
-10.0,-0.5595154602732353,0.10222816680382624,0.0523006875438747
-9.5,-0.5258771743991277,0.09910143950216334,0.0523006875438747
-9.0,-0.49250761004256943,0.09597471220050044,0.0523006875438747
-8.5,-0.4595721446923251,0.09284798489883753,0.0523006875438747
-8.0,-0.4272361558371594,0.08972125759717463,0.0523006875438747
-7.499999999999999,-0.39566502096583694,0.08659453029551173,0.0523006875438747
-7.0,-0.3650241175671222,0.08346780299384882,0.0523006875438747
-6.5,-0.3354788231297798,0.08034107569218592,0.0523006875438747
-6.000000000000001,-0.3071945151425743,0.07721434839052302,0.0523006875438747
-5.5,-0.2803365710942701,0.07408762108886012,0.0523006875438747
-5.0,-0.2550703684736322,0.07096089378719722,0.0523006875438747
-4.5,-0.2315612847694247,0.06783416648553431,0.0523006875438747
-4.0,-0.20997469747041253,0.06470743918387141,0.0523006875438747
-3.5,-0.1904759840653601,0.06158071188220851,0.0523006875438747
-3.0000000000000004,-0.17323052204303202,0.058453984580545605,0.0523006875438747
-2.5,-0.15840368889219283,0.0553272572788827,0.0523006875438747
-2.0,-0.1461608621016072,0.0522005299772198,0.0523006875438747
-1.5000000000000002,-0.11375841403859191,0.0489010234997901,0.045879087746368404
-1.0,-0.0383424654112874,0.0452559586708268,0.0304320535536024
