alpha,Cl,Cd,Cm
-14.999999999999998,-0.8742949549513248,0.1601945277845463,0.0523006875438747
-14.500000000000002,-0.8470652157837746,0.15644245502255083,0.0523006875438747
-14.0,-0.8184504232461278,0.15269038226055534,0.0523006875438747
-13.5,-0.7886159548271494,0.14893830949855985,0.0523006875438747
-13.0,-0.7577271880156037,0.1451862367365644,0.0523006875438747
-12.5,-0.7259495003002554,0.1414341639745689,0.0523006875438747
-12.000000000000002,-0.6934482691698692,0.13768209121257344,0.0523006875438747
-11.5,-0.6603888721132095,0.13393001845057792,0.0523006875438747
-11.0,-0.6269366866190409,0.13017794568858243,0.0523006875438747
-10.5,-0.5932570901761279,0.12642587292658697,0.0523006875438747
-10.0,-0.5595154602732353,0.12267380016459148,0.0523006875438747
-9.5,-0.5258771743991277,0.118921727402596,0.0523006875438747
-9.0,-0.49250761004256943,0.11516965464060053,0.0523006875438747
-8.5,-0.4595721446923251,0.11141758187860502,0.0523006875438747
-8.0,-0.4272361558371594,0.10766550911660955,0.0523006875438747
-7.499999999999999,-0.39566502096583694,0.10391343635461407,0.0523006875438747
-7.0,-0.3650241175671222,0.10016136359261858,0.0523006875438747
-6.5,-0.3354788231297798,0.09640929083062309,0.0523006875438747
-6.000000000000001,-0.3071945151425743,0.09265721806862762,0.0523006875438747
-5.5,-0.2803365710942701,0.08890514530663214,0.0523006875438747
-5.0,-0.2550703684736322,0.08515307254463667,0.0523006875438747
-4.5,-0.2315612847694247,0.08140099978264116,0.0523006875438747
-4.0,-0.20997469747041253,0.07764892702064569,0.0523006875438747
-3.5,-0.1904759840653601,0.07389685425865021,0.0523006875438747
-3.0000000000000004,-0.17323052204303202,0.07014478149665472,0.0523006875438747
-2.5,-0.15840368889219283,0.06639270873465923,0.0523006875438747
-2.0,-0.1461608621016072,0.06264063597266376,0.0523006875438747
-1.5000000000000002,-0.11375841403859191,0.058681228199748116,0.045879087746368404
-1.0,-0.0383424654112874,0.05430715040499216,0.0304320535536024
-0.5,0.0569229263213695,0.049967489701416,0.0116862327652061
0.0,0.1488737037004424,0.04611133320203964,-0.0046317268191912
0.5,0.2390776243127622,0.04259479522616172,-0.0191695095169788
1.0,0.3381046025219872,0.039204338147704555,-0.0343034298955
1.5000000000000002,0.43629381603442086,0.03628457116162344,-0.046899785530056706
2.0,0.5239844425563664,0.03418010346287376,-0.0538248739959508
2.5,0.6017947828865181,0.0326262804996144,-0.056695497938667
3.0000000000000004,0.676670276041692,0.03115443422398884,-0.0592117614993185
3.5,0.748440807055374,0.02980315358692908,-0.0613649144966492
4.0,0.8169362609610502,0.028611027539366517,-0.0631462067494031
4.5,0.8819865227922072,0.027616645032233038,-0.064546888076324
5.0,0.943421477582331,0.026858595016460398,-0.065558208296156
5.5,1.0010710103649074,0.02637546644298012,-0.066171417227643
6.000000000000001,1.0547650061734235,0.026205848262724197,-0.0663777646895289
6.5,1.1056826743993375,0.02636382096419544,-0.0659458719207552
7.0,1.1548717291437447,0.0268263068077572,-0.064807245530352
7.499999999999999,1.201964812504584,0.027576157402131242,-0.06319746339219572
8.0,1.246594566579796,0.028596224356039437,-0.0613521033801629
8.5,1.28839363346732,0.02986935927820368,-0.0595067433681301
9.0,1.3269946552650953,0.03137841377734584,-0.0578969612299738
9.5,1.362030274071062,0.0331062394621878,-0.0567583348395706
10.0,1.39313313198316,0.03503568794145144,-0.056326442070797
