alpha,Cl,Cd,Cm
-14.999999999999998,-0.8587037912080904,0.21915131767372412,0.0666298589944333
-14.500000000000002,-0.8302393584170326,0.21348852846227082,0.0666298589944333
-14.0,-0.8062561531335752,0.20782573925081751,0.0666298589944333
-13.5,-0.7862612074013786,0.20216295003936424,0.0666298589944333
-13.0,-0.7697615532641029,0.1965001608279109,0.0666298589944333
-12.5,-0.7562642227654081,0.1908373716164576,0.0666298589944333
-12.000000000000002,-0.745276247948954,0.18517458240500437,0.0666298589944333
-11.5,-0.7363046608584009,0.17951179319355107,0.0666298589944333
-11.0,-0.7288564935374084,0.17384900398209774,0.0666298589944333
-10.5,-0.7224387780296373,0.1681862147706445,0.0666298589944333
-10.0,-0.7165585463787473,0.1625234255591912,0.0666298589944333
-9.5,-0.7107228306283979,0.15686063634773786,0.0666298589944333
-9.0,-0.7044386628222501,0.1511978471362846,0.0666298589944333
-8.5,-0.697213075003963,0.1455350579248313,0.0666298589944333
-8.0,-0.6885530992171973,0.13987226871337802,0.0666298589944333
-7.499999999999999,-0.6779657675056128,0.13420947950192472,0.0666298589944333
-7.0,-0.6649581119128695,0.12854669029047144,0.0666298589944333
-6.5,-0.6490371644826275,0.12288390107901814,0.0666298589944333
-6.000000000000001,-0.6297099572585468,0.11722111186756486,0.0666298589944333
-5.5,-0.6064835222842875,0.11155832265611157,0.0666298589944333
-5.0,-0.5788648916035095,0.10589553344465827,0.0666298589944333
-4.5,-0.5463610972598729,0.100232744233205,0.0666298589944333
-4.0,-0.508479171297038,0.0945699550217517,0.0666298589944333
-3.5,-0.46472614575866444,0.08890716581029841,0.0666298589944333
-3.0000000000000004,-0.4146090526884125,0.08324437659884512,0.0666298589944333
-2.5,-0.3576349241299421,0.0775815873873918,0.0666298589944333
-2.0,-0.29331079212691336,0.07191879817593853,0.0666298589944333
-1.5000000000000002,-0.2211436887229862,0.06625600896448523,0.0666298589944333
-1.0,-0.1331855431596258,0.06010926839604779,0.0482387098047527
-0.5,-0.0218169299825238,0.052994625113642044,0.0259140405977056
0.0,0.0841389994577299,0.047472926297714164,0.0064690527352725
0.5,0.186078189420299,0.043739530824853434,-0.0109121690163849
1.0,0.2969561760904909,0.040377717049704116,-0.0290401091067372
1.5000000000000002,0.40528919600693125,0.03753021136979424,-0.04409341999725231
2.0,0.4995934857082457,0.03533974018265208,-0.0522507541493981
2.5,0.5805866139919181,0.03353545024195836,-0.0554844269340103
3.0000000000000004,0.656877565160445,0.03178890468623976,-0.058309652486203
3.5,0.7288196990099702,0.03015645449029284,-0.060719431413861
4.0,0.7967663753366386,0.028694450628913917,-0.0627067643248694
4.5,0.8610709539365944,0.027459244076899557,-0.0642646518271131
5.0,0.9220867946059814,0.02650718580904596,-0.0653860945284772
5.5,0.9801672571409448,0.0258946268001498,-0.0660640930368466
6.000000000000001,1.0356657013376285,0.02567791802500752,-0.0662916479601065
6.5,1.0907625764896385,0.025809187845291476,-0.0657913536446313
7.0,1.146344218813281,0.02619586839896436,-0.0644723959038331
7.499999999999999,1.200822818488751,0.026827266325257,-0.06260766254615302
8.0,1.252610565696244,0.027692688263400357,-0.0604700413800319
8.5,1.3001196506159538,0.028781440852625517,-0.0583324202139107
9.0,1.3417622634280757,0.03008283073216344,-0.0564676868562306
9.5,1.3759505943128036,0.031586164541245076,-0.0551487291154324
10.0,1.4010968334503338,0.03328074891910164,-0.0546484347999573
10.5,1.4210744977898837,0.036346349429154476,-0.0553770100537996
11.0,1.4389006590156994,0.0416809115261328,-0.0573338208164099
11.5,1.4517028394105165,0.04885101168622872,-0.0601754945894131
12.000000000000002,1.4566085612570696,0.05742322638563451,-0.06355865887443421
12.5,1.42679012875102,0.0704271689995338,-0.0692861741708663
13.0,1.35596538095394,0.0892133590378399,-0.0781627612037627
13.5,1.2720801424474328,0.11082973217883889,-0.0883478378132383
14.0,1.2030802378131007,0.13232422410081707,-0.0980008218394076
14.500000000000002,1.1475531057212391,0.15436208970503287,-0.10749406920948683
14.999999999999998,1.0924390297840536,0.17815019314474848,-0.11752359119473157
15.5,1.0482131019960097,0.20154888397625662,-0.1267342886513159
16.0,1.0253504143515757,0.2224185117558492,-0.1337710624354134
16.5,1.0182639159587872,0.24025409569142303,-0.1387289037920892
17.0,1.013537269173126,0.256511095281804,-0.1428169456388305
17.5,1.0099016358602306,0.27199052051967765,-0.1463513013404448
18.0,1.006088177885738,0.2874933813977297,-0.1496480842617396
18.5,1.0016739551713492,0.3032532380637071,-0.1528566703566717
19.0,0.9973336776694284,0.31884567420591525,-0.1558541451858307
19.5,0.9934449822916096,0.334084735127876,-0.1585481865239725
20.0,0.9903855059495263,0.3487844661331111,-0.1608464721458529
20.5,0.9883603406775622,0.36464834495171006,-0.16292207091998642
21.0,0.9875470641837113,0.3833126991115002,-0.1649484645801849
21.5,0.98790440497839,0.40467680330908823,-0.16692627242439442
22.0,0.9893910915720143,0.4286399322410808,-0.1688561137505611
22.5,0.9919658524750002,0.4551013606040846,-0.17073860785663092
23.0,0.9955874161977639,0.48396036309470625,-0.17257437404055007
23.5,1.0002145112507212,0.5151162144095522,-0.1743640316002645
24.000000000000004,1.005805866144289,0.5484681892452296,-0.17610819983372042
24.5,1.0123202093888823,0.5839155622983442,-0.17780749803886373
25.0,1.0197162694949182,0.6213576082655036,-0.17946254551364063
25.5,1.027952774972812,0.6606936018433139,-0.1810739615559971
26.0,1.0369884543329801,0.7018228177283821,-0.18264236546387932
26.5,1.0467820360858386,0.7446445306173141,-0.1841683765352332
27.0,1.0572922487418037,0.7890580152067173,-0.18565261406800496
27.5,1.068477820811291,0.8349625461931981,-0.18709569736014062
28.0,1.080297480804718,0.8822573982733634,-0.1884982457095863
28.500000000000004,1.0927099572324988,0.9308418461438195,-0.18986087841428786
