alpha,Cl,Cd,Cm
-14.999999999999998,-0.7815989424727691,0.3202858431436708,0.1513115712127311
-14.500000000000002,-0.7679947698959011,0.3083074912790354,0.1513115712127311
-14.0,-0.7562722014431007,0.29632913941439976,0.1513115712127311
-13.5,-0.745785223671694,0.2843507875497642,0.1513115712127311
-13.0,-0.735887823139006,0.27237243568512864,0.1513115712127311
-12.5,-0.7259339864023624,0.26039408382049306,0.1513115712127311
-12.000000000000002,-0.7152777000190882,0.2484157319558575,0.1513115712127311
-11.5,-0.7032729505465092,0.2364373800912219,0.1513115712127311
-11.0,-0.6892737245419506,0.22445902822658634,0.1513115712127311
-10.5,-0.6726340085627378,0.21248067636195075,0.1513115712127311
-10.0,-0.6527077891661963,0.2005023244973152,0.1513115712127311
-9.5,-0.6288490529096514,0.18852397263267964,0.1513115712127311
-9.0,-0.6004117863504287,0.17654562076804406,0.1513115712127311
-8.5,-0.5667499760458534,0.1645672689034085,0.1513115712127311
-8.0,-0.5272176085532508,0.15258891703877292,0.1513115712127311
-7.499999999999999,-0.4811686704299466,0.14061056517413734,0.15131157121273106
-7.0,-0.4324606994688453,0.129126394245072,0.1367939817737111
-6.5,-0.3853819090913009,0.11863058518714704,0.1228446364449695
-6.000000000000001,-0.33992582965760837,0.1091708404256909,0.10946484035339861
-5.5,-0.2960859915280623,0.10079486238603155,0.096655898625891
-5.0,-0.2538559250629577,0.09355035349349736,0.0844191163893389
-4.5,-0.2159550434674728,0.08732121695318472,0.0730550516548853
-4.0,-0.1829588587323138,0.08185102154895324,0.0626174354043963
-3.5,-0.1516450493960662,0.07697696807427516,0.0527373322208485
-3.0000000000000004,-0.11879129399731583,0.07253625732262273,0.04304580668721851
-2.5,-0.0811752710746482,0.06836609008746815,0.0331739233864828
-2.0,-0.0355746591666493,0.06430366716228383,0.0227527469016182
-1.5000000000000002,0.02622609975082757,0.06042050828706816,0.011481449300827406
-1.0,0.1042908628198079,0.056829339589388995,-0.0002656553047875
-0.5,0.189614400178524,0.05342917144407167,-0.0118447892679018
0.0,0.2731914819652083,0.05011901422594187,-0.0226121749411904
0.5,0.3557444890017091,0.046725790209238914,-0.0333669989367228
1.0,0.4410912179803868,0.043341324350109484,-0.0442048470204237
1.5000000000000002,0.5248695628452424,0.040261981046239556,-0.0534265402757499
2.0,0.6027174175402769,0.0377841246953154,-0.0593328997861588
2.5,0.6754871235581754,0.03568533878698668,-0.062876045362109
3.0000000000000004,0.7466883077319688,0.03360030562316388,-0.066107795616861
3.5,0.8159447920161751,0.03161103781992372,-0.0689785198380737
4.0,0.882880398365313,0.029799547993342917,-0.0714385873134062
4.5,0.9471189487339008,0.028247848759498435,-0.0734383673305175
5.0,1.0082842650764576,0.02703795273446676,-0.0749282291770668
5.5,1.0660001693475016,0.026251872534324837,-0.0758585421407131
6.000000000000001,1.1198904835015508,0.0259716207751494,-0.0761796755091154
6.5,1.1730032825989054,0.02622660329671236,-0.0761431700685285
7.0,1.2273051287313683,0.02697217606809096,-0.076046928452436
7.499999999999999,1.2807975744007138,0.028179276899319476,-0.0759108627193397
8.0,1.3314821721087169,0.029818843600432438,-0.0757548849277414
8.5,1.3773604743571508,0.03186181398146424,-0.0755989071361432
9.0,1.4164340336477907,0.03427912585244928,-0.0754628414030468
9.5,1.4467044024824105,0.03704171702342196,-0.0753665997869543
10.0,1.4661731333627843,0.0401205253044168,-0.0753300943463675
10.5,1.4791075252059551,0.04527548256158076,-0.0779678068495631
11.0,1.4901408957026034,0.05380174027302072,-0.0844740956822261
11.5,1.4978238255149576,0.06497306566671096,-0.09273868782897
12.000000000000002,1.5007068953052467,0.0780632259706252,-0.10065131027440903
12.5,1.4478125078785742,0.09756768457787676,-0.1082854509007945
13.0,1.327791188740308,0.12472212496264319,-0.1166130457476011
13.5,1.1986357026030765,0.15391064447449462,-0.124871494035277
14.0,1.1183388141795072,0.17951734046300136,-0.1322981949842703
14.500000000000002,1.0836834275674483,0.201101744427605,-0.13916224193214982
14.999999999999998,1.054932993623927,0.2215774979500725,-0.1458109752380202
15.5,1.0353010972003385,0.24035986350346175,-0.1515991646546333
16.0,1.028001323148079,0.2568641035608302,-0.155881579934741
16.5,1.0279465928930964,0.27091093809448236,-0.1588574292964903
17.0,1.027907459623104,0.2833124020449537,-0.1612711173409803
17.5,1.0278839558321435,0.2949707303376483,-0.1632952083953905
