alpha,Cl,Cd,Cm
-14.999999999999998,-1.4156029875763636,0.044866995533895795,0.0054067639622245
-14.500000000000002,-1.4091937409740327,0.04336907980381299,0.0054067639622245
-14.0,-1.3912927928415952,0.04187116407373018,0.0054067639622245
-13.5,-1.363890330690884,0.040373248343647354,0.0054067639622245
-13.0,-1.328976542033733,0.03887533261356454,0.0054067639622245
-12.5,-1.2885416143819748,0.03737741688348172,0.0054067639622245
-12.000000000000002,-1.2445757352474427,0.035879501153398906,0.0054067639622245
-11.5,-1.19906909214197,0.03438158542331609,0.0054067639622245
-11.0,-1.1540118725773898,0.032883669693233274,0.0054067639622245
-10.5,-1.1113942640655354,0.03138575396315045,0.0054067639622245
-10.0,-1.0732064541182402,0.029887838233067638,0.0054067639622245
-9.5,-1.0370727681402363,0.028424792608922278,0.0058564293781756
-9.0,-0.9992907398617008,0.02703148719665184,0.0062213900212979
-8.5,-0.9599576821061372,0.025712319086182923,0.0065104482864488
-8.0,-0.9191709076970505,0.024471685367442122,0.006732406568486
-7.499999999999999,-0.877027729457945,0.023313983130356278,0.0068960672622671
-7.0,-0.8336254602123256,0.022243609464851998,0.0070102327626497
-6.5,-0.7890614127836962,0.02126496146085588,0.0070837054644914
-6.000000000000001,-0.7434328999955614,0.020382436208294885,0.0071252877626499
-5.5,-0.6968372346714253,0.019600430797095482,0.0071437820519827
-5.0,-0.6493717296347931,0.01892334231718452,0.0071479907273476
-4.5,-0.5997295153722275,0.018317415385952638,0.0070196560505497
-4.0,-0.5471734663994646,0.017754402042792,0.0066920925435352
-3.5,-0.4926555115837663,0.01724696051063136,0.0062514609913727
-3.0000000000000004,-0.43712757979239525,0.016807749012399238,0.0057839221791311
-2.5,-0.3815415998926136,0.016449425771024158,0.005375636891879
-2.0,-0.326849500751684,0.01618464900943488,0.0051127659146851
-1.5000000000000002,-0.2729636358104738,0.015973201929787798,0.0049791802562241
-1.0,-0.219054658831915,0.015785937702834,0.0048810850331918
-0.5,-0.1649619491663683,0.015652119504393477,0.004788142192688
0.0,-0.1105248861641936,0.01560101051028672,0.0046700136818125
0.5,-0.0553123307395135,0.015610166446777079,0.0044698279268781
1.0,0.0004648326011776,0.01563536666929224,0.0042125035054924
1.5000000000000002,0.05600418911896283,0.0156732097973976,0.0039903875916971
2.0,0.1105033240749248,0.015720294450659037,0.0038958273595339
2.5,0.1645080620709747,0.01582273730910996,0.0039708828537188
3.0000000000000004,0.21880203583757454,0.016023413624202478,0.0041687564292972
3.5,0.2729395428286329,0.01631405987262924,0.0044485087258047
4.0,0.3264748804980587,0.016686412531083,0.0047692003827766
4.5,0.3789623462997606,0.01713220807625664,0.0050898920397485
5.0,0.4299562376876474,0.017643182984842798,0.005369644336256
5.5,0.4790108521156277,0.018211073733534238,0.0055675179118344
6.000000000000001,0.5256804870376106,0.01882761679902396,0.0056425734060194
6.5,0.5727462893873533,0.01961032896557196,0.0056195012255208
7.0,0.621930082521374,0.02068165580579712,0.0055494832763917
7.499999999999999,0.6711971785277221,0.022040726978929556,0.0054313174471822
8.0,0.7185128894944469,0.02368667214419952,0.0052638016264423
8.5,0.7618425275095976,0.025618620960837,0.005045733702722
9.0,0.7991514046612234,0.02783570308807248,0.0047759115645714
9.5,0.8284048330373738,0.030337048185135836,0.0044531331005404
10.0,0.8475681247260978,0.03312178591125756,0.0040761961991793
10.5,0.8593005363065593,0.037170061105417554,0.0027629989121379
11.0,0.8683373609449135,0.04298217367415988,6.549186061715782e-5
11.5,0.8757579656096959,0.0498374858780598,-0.0033664482125074
12.000000000000002,0.8826417172694425,0.05701535997769286,-0.006882944564360012
12.5,0.8901844683279677,0.06428616196561823,-0.0103977924929974
13.0,0.8977108722659604,0.07222093626812508,-0.0143417322759933
13.5,0.9034934976672676,0.08130006279638208,-0.0188403046397463
14.0,0.9058049131157374,0.09200392146155854,-0.0240190503106557
14.500000000000002,0.8829547896813585,0.10639211805683513,-0.03087200721122543
14.999999999999998,0.8310805080016946,0.12454781454428307,-0.03937333265077757
15.5,0.7751962010119524,0.14398672508840796,-0.0481187464359375
16.0,0.7403160016473408,0.1622245638537144,-0.0557039683733306
16.5,0.7250755717384425,0.17886818665799506,-0.0620365090305877
17.0,0.7123987575512702,0.19517303861893295,-0.0679085904012768
17.5,0.7037319686741754,0.21112771785086915,-0.0732429994309288
18.0,0.7005216146955101,0.22672082246814457,-0.0779625230650747
18.5,0.7003668725219886,0.24193702065893302,-0.0822770677150475
19.0,0.7008518636598288,0.2567636516031115,-0.08639887610370627
19.5,0.7019540050082855,0.2712047217882347,-0.09033145269834002
20.0,0.703650713466614,0.28526423770185716,-0.09407830196623791
20.5,0.7059194059340692,0.2989462058315335,-0.09764292837468896
21.0,0.7087374993099061,0.3122546326648185,-0.1010288363909823
21.5,0.71208241049338,0.3251935246892668,-0.10423953048240697
22.0,0.7159315563837455,0.33776688839243296,-0.10727851511625205
22.5,0.720262353880258,0.34997873026187165,-0.11014929475980666
23.0,0.7250522198821727,0.3618330567851375,-0.11285537388035985
23.5,0.7302785712887443,0.37333387444978516,-0.11540025694520069
24.000000000000004,0.7359188249992279,0.38448518974336937,-0.11778744842161828
24.5,0.7419503979128789,0.3952910091534446,-0.1200204527769017
25.0,0.7483507069289516,0.40575533916756573,-0.12210277447834
25.5,0.7550971689467016,0.41588218627328716,-0.1240379179932223
26.0,0.7621672008653843,0.42567555695816367,-0.12582938778883765
26.5,0.7695382195842537,0.43513945770975,-0.12748068833247514
27.0,0.7771876420025658,0.4442778950156007,-0.12899532409142386
27.5,0.7850928850195753,0.4530948753632702,-0.13037679953297288
28.0,0.7932313655345373,0.4615944052403135,-0.13162861912441126
28.500000000000004,0.8015805004467066,0.46978049113428505,-0.13275428733302816
29.000000000000004,0.8101177066553387,0.4776571395327396,-0.13375730862611257
29.500000000000004,0.8188204010596881,0.4852283569232316,-0.13464118747095358
29.999999999999996,0.8276660005590102,0.4924981497933159,-0.1354094283348403
30.5,0.8366319220525602,0.4994705246305471,-0.13606553568506177
31.0,0.8456955824395928,0.5061494879224797,-0.13661301398890716
31.5,0.8548343986193633,0.5125390461566687,-0.13705536771366542
32.0,0.8640257874911265,0.5186432058206684,-0.13739610132662575
32.5,0.8732471659541374,0.5244659734020335,-0.13763871929507715
33.0,0.8824759509076515,0.5300113553883188,-0.13778672608630876
33.5,0.8916895592509235,0.5352833582670788,-0.13784362616760962
34.0,0.9008654078832088,0.5402859885258682,-0.1378129240062688
34.5,0.9099809137037619,0.5450232526522416,-0.13769812406957538
35.0,0.9190134936118382,0.5494991571337539,-0.13750273082481848
35.5,0.9279405645066926,0.5537177084579593,-0.13723024873928716
36.0,0.9367395432875801,0.5576829131124129,-0.1368841822802705
36.5,0.9453878468537562,0.561398777584669,-0.13646803591505757
37.0,0.9538628921044755,0.5648693083622823,-0.13598531411093748
37.5,0.962142095938993,0.5680985119328076,-0.1354395213351992
38.0,0.9702028752565641,0.5710903947837995,-0.134834162055132
38.5,0.9780226469564436,0.5738489634028127,-0.13417274073802482
39.0,0.9855788279378866,0.5763782242774017,-0.13345876185116673
39.5,0.9928488351001481,0.5786821838951212,-0.1326957298618469
40.0,0.9998100853424833,0.5807648487435257,-0.13188714923735434
40.5,1.0064399955641472,0.5826302253101702,-0.13103652444497818
41.0,1.0127159826643946,0.584282320082609,-0.13014735995200744
41.5,1.018615463542481,0.5857251395483971,-0.12922316022573124
42.0,1.0241158550976608,0.5869626901950887,-0.12826742973343866
42.5,1.02919457422919,0.587998978510239,-0.1272836729424188
43.0,1.0338290378363226,0.5888380109814021,-0.12627539431996068
43.5,1.0379966628183144,0.5894837940961329,-0.12524609833335343
44.0,1.0416748660744202,0.5899403343419861,-0.12419928944988612
44.5,1.044841064503895,0.5902116382065162,-0.12313847213684778
45.0,1.0474726750059937,0.590301712177278,-0.12206715086152756
45.5,1.0495471144799717,0.5902145627418259,-0.12098883009121451
46.0,1.0510417998250838,0.5899541963877148,-0.11990701429319772
46.5,1.0519341479405855,0.5895246196024995,-0.11882520793476624
47.0,1.052201575725731,0.5889298388737342,-0.11774691548320917
47.5,1.0518215000797762,0.5881738606889737,-0.11667564140581561
48.00000000000001,1.0507713379019754,0.5872606915357726,-0.1156148901698746
48.5,1.0490285060915843,0.5861943379016858,-0.11456816624267527
49.0,1.0465704215478575,0.5849788062742678,-0.11353897409150662
49.5,1.0433745011700504,0.5836181031410732,-0.11253081818365782
50.0,1.0394181618574176,0.5821162349896567,-0.11154720298641789
