alpha,Cd,Cs,Cl,Cm
-10.0,0.1234315714135491,-3.033774099896768e-22,-0.3359266089927624,0.0652339666544156
-9.5,0.1162053701470857,-2.925115129765925e-22,-0.30809012613430375,0.060972241921841856
-9.0,0.1093090300653182,-2.821962406123789e-22,-0.2816071957744715,0.05718850205159394
-8.5,0.10275835655200842,-2.7250821891467473e-22,-0.25678436948895306,0.053875826428972984
-8.0,0.09656915499091809,-2.6352407390111874e-22,-0.2339281988534362,0.051027294439280085
-7.5,0.09075723076580895,-2.5532043158934978e-22,-0.21334523544360837,0.048635985467816355
-7.0,0.08533838926044277,-2.4797391799700652e-22,-0.1953420308351571,0.04669497889988294
-6.5,0.08032843585858125,-2.4156115914172784e-22,-0.18022513660377013,0.04519735412078092
-6.0,0.0757431759439862,-2.3615878104115246e-22,-0.16830110432513493,0.04413619051581143
-5.5,0.07159841490041934,-2.3184340971291915e-22,-0.15987648557493905,0.04350456747027558
-5.0,0.0679099581116424,-2.286916711746667e-22,-0.1552578319288702,0.0432955643694745
-4.5,0.06476390786289897,-2.266583778780869e-22,-0.15320994191166698,0.04396261053054119
-4.0,0.06210021384618032,-2.25359876227284e-22,-0.15198707863602687,0.04563022593320789
-3.5,0.05971545255536976,-2.243650931685158e-22,-0.1511299905595753,0.047798125956674604
-3.0,0.05740620048435062,-2.2324295564803985e-22,-0.15017942613993782,0.04996602598014131
-2.5,0.054969034127006204,-2.215623906121138e-22,-0.14867613383473996,0.05163364138280802
-2.0,0.0522005299772198,-2.1889232500699537e-22,-0.1461608621016072,0.0523006875438747
-1.5,0.0489010234997901,-1.9685103440890762e-22,-0.11375841403859197,0.04587908774636842
-1.0,0.04525595867082686,-1.5266125407303205e-22,-0.03834246541128747,0.030432053553602456
-0.5,0.04163957475118006,-1.0929860046406367e-22,0.05692292632136957,0.01168623276520615
0.0,0.0384261110016997,-8.973869004669751e-23,0.1488737037004424,-0.0046317268191912
0.5,0.0363830542556798,-1.1523890331386128e-22,0.23907762431276228,-0.019169509516978815
1.0,0.034303795879241525,-1.713393725016216e-22,0.33810460252198726,-0.03430342989550007
1.5,0.032504928332287755,-2.2743984168938188e-22,0.43629381603442086,-0.046899785530056796
2.0,0.03133176150763428,-2.5294005495654563e-22,0.5239844425563664,-0.0538248739959508
2.5,0.0305871379683885,-2.3497639241444965e-22,0.6017947828865181,-0.05669549793866705
3.0,0.029856332797989393,-1.8664741875524986e-22,0.6766702760416919,-0.05921176149931855
3.5,0.029182254553868067,-1.1629615492957854e-22,0.748440807055374,-0.06136491449664926
4.0,0.028611027539366576,-3.226562188806799e-23,0.8169362609610502,-0.06314620674940312
4.5,0.02819199180373797,5.710115941864959e-23,0.8819865227922072,-0.06454688807632407
5.0,0.027977703142146267,1.4346116803994185e-22,0.943421477582331,-0.06555820829615604
5.5,0.02802393309566647,2.1847138302517656e-22,1.0010710103649074,-0.06617141722764301
6.0,0.02838966895128455,2.737887834237215e-22,1.0547650061734235,-0.0663777646895289
6.5,0.029110052314632505,3.1553114301940426e-22,1.1056826743993375,-0.06594587192075527
7.0,0.030179595158726858,3.55126486150418e-22,1.1548717291437447,-0.06480724553035204
7.5,0.03159768035660873,3.92197167697679e-22,1.201964812504584,-0.06319746339219576
8.0,0.033362261748712735,4.263655425421032e-22,1.246594566579796,-0.06135210338016295
8.5,0.035469864142866965,4.572539655646068e-22,1.28839363346732,-0.05950674336813014
9.0,0.037915583314293004,4.844847916461061e-22,1.3269946552650953,-0.057896961229973856
9.5,0.04069308600560593,5.076803756675169e-22,1.362030274071062,-0.05675833483957063
10.0,0.0437946099268143,5.264630725097554e-22,1.39313313198316,-0.056326442070797
10.5,0.04772815624475777,5.431488335696375e-22,1.4239463917110855,-0.0573882715992102
11.0,0.05428979615789978,5.584720248911993e-22,1.4540173308320359,-0.06020848774418671
11.5,0.063213070152889,5.696826233261884e-22,1.4768347637452004,-0.06423918184533185
12.0,0.0742315187163741,5.740306057263521e-22,1.4858875048497686,-0.068932445242251
12.5,0.0934395490925801,5.6436365793740355e-22,1.4465265188722263,-0.07653893960390827
13.0,0.1228484060166755,5.428260813909211e-22,1.3551696504873776,-0.0878557758564273
13.5,0.15606688621172438,5.2061277631745e-22,1.2519060340168884,-0.10015471922515265
14.0,0.18670378640079074,5.089186429475355e-22,1.1768248037824254,-0.1107075349354289
14.5,0.21456793679463668,5.064771170348239e-22,1.1297753966963062,-0.11958458234226689
15.0,0.24258230065470676,5.046195483671992e-22,1.0875124925895288,-0.12812902868668347
15.5,0.2690268742800884,5.034377082265631e-22,1.0554830901617809,-0.13552185102303224
16.0,0.2921816539698696,5.030233678948174e-22,1.0391341881127485,-0.1409440264056667
16.5,0.3115809334646579,5.1506418242738265e-22,1.033109548321084,-0.1446149451583725
17.0,0.32876314462662687,5.419897499381309e-22,1.0285258456394688,-0.14752705722976053
17.5,0.3450144909372126,5.700047562966403e-22,1.0255394482286349,-0.15002092911142195
18.0,0.36162117587785114,5.853138873724895e-22,1.0243067242493131,-0.1524371272949481
18.5,0.37900724951472997,5.89288238577539e-22,1.0240926076607344,-0.15493988256029914
19.0,0.3964605363901858,5.923667292202891e-22,1.0239867208052753,-0.15735303076913273
19.5,0.4135629016998772,5.9435578101527785e-22,1.0238824644183875,-0.15950654603558648
20.0,0.42989621063946376,5.9506181567704345e-22,1.0236732392355226,-0.1612304024737978
20.5,0.44508654085433647,5.949869765432363e-22,1.0219972233912713,-0.16248129317198723
