alpha,Cd,Cs,Cl,Cm
-10.0,0.1301765524838856,1.5332052308649837e-21,-0.3263185917913435,0.0618002947702435
-9.5,0.12578903604174424,1.5315041094699052e-21,-0.3261426062537052,0.06668926559457225
-9.0,0.12128793407691554,1.5264915255975583e-21,-0.3256084156736321,0.07060405035058454
-8.5,0.11667907968617204,1.518303649717276e-21,-0.32470666910038626,0.07365289193476003
-8.0,0.11196830596628633,1.5070766522983917e-21,-0.3234280155832302,0.07594403324357829
-7.5,0.10716144601403095,1.4929467038102383e-21,-0.32176310417142623,0.07758571717351893
-7.0,0.10226433292617844,1.4760499747221491e-21,-0.31970258391423667,0.07868618662106157
-6.5,0.09728279979950137,1.456522635503457e-21,-0.31723710386092374,0.07935368448268579
-6.0,0.09222267973077232,1.4345008566234952e-21,-0.31435731306075,0.07969645365487119
-5.5,0.0870898058167638,1.4101208085515971e-21,-0.3110538605629776,0.07982273703409738
-5.0,0.0818900111542484,1.3835186617570953e-21,-0.307317395416869,0.079840777516844
-4.5,0.07621039375979628,1.3350427543285605e-21,-0.2905836224593337,0.07751924102983763
-4.0,0.06993985587472228,1.2522108476337967e-21,-0.25279761874231255,0.07134943164597013
-3.5,0.06353693693291604,1.1459132470609897e-21,-0.20071409163761478,0.06252354948096889
-3.0,0.05746017636826717,1.0270402579983243e-21,-0.1410877485170496,0.05223379465056129
-2.5,0.05216811361466528,9.064821858339855e-22,-0.08067329675242618,0.041672367270474776
-2.0,0.048119288106,7.951293359561587e-22,-0.0262254437155537,0.0320314674564367
-1.5,0.04516043365350427,6.978484874280579e-22,0.021217042316403138,0.023148651914158252
-1.0,0.04270433677023845,6.028368034533188e-22,0.06823705949476479,0.013911666244680229
-0.5,0.04055861594283328,4.959801656307586e-22,0.11951240009044983,0.004087993906724489
0.0,0.0385308896579195,3.631644555591945e-22,0.1797208563743769,-0.0065548816409871
0.5,0.03747969680863425,1.6636646430106904e-22,0.2604641394126732,-0.020507044468101157
1.0,0.03647135698844818,-9.386316150451564e-23,0.3597426714647984,-0.03701483187033973
1.5,0.03551490343048854,-3.737777568937534e-22,0.4618323115916697,-0.05144514022809409
2.0,0.034619271996752306,-6.296306569028383e-22,0.5510089188542044,-0.0591648659217555
2.5,0.033626847321466265,-8.59470295746127e-22,0.6266138097528258,-0.06181308418039997
3.0,0.032439500337563126,-1.0887396156159015e-21,0.6985941374523601,-0.06411600382468814
3.5,0.031162526560510197,-1.3147837135152445e-21,0.7671345160103298,-0.06607122162238828
4.0,0.029910825817453704,-1.534947686447238e-21,0.8324195594842576,-0.06767633434126868
4.5,0.028808902247218843,-1.7465766314149645e-21,0.8946338819316656,-0.06892893874909756
5.0,0.027990864300309733,-1.9470156454215057e-21,0.9539620974100762,-0.06982663161364319
5.5,0.027600424738909453,-2.133609825469944e-21,1.0105888199770119,-0.07036700970267386
6.0,0.027790900636880028,-2.303704268563362e-21,1.064698663689995,-0.0705476697839578
6.5,0.028574088722403596,-2.4718929102871923e-21,1.118203581827076,-0.07030374351390284
7.0,0.029845522248739112,-2.6482527087552553e-21,1.1719886642554957,-0.06966066516557615
7.5,0.0315889910322085,-2.8233532947632123e-21,1.2246982299165625,-0.06875148543173494
8.0,0.03378517118391436,-2.9877642991067235e-21,1.2749765977515843,-0.0677092550051365
8.5,0.03641162510973999,-3.132055352581452e-21,1.3214680867018695,-0.06666702457853806
9.0,0.0394428015103493,-3.2467960859830587e-21,1.3628170157087265,-0.06575784484469685
9.5,0.04285003538118691,-3.3225561301072025e-21,1.3976677037134635,-0.06511476649637016
10.0,0.046601548012478095,-3.3499051157495493e-21,1.424664469657389,-0.0648708402263152
10.5,0.05091261727449978,-3.3359018846898896e-21,1.4474997440219783,-0.06601131649904603
11.0,0.0574545006507922,-3.2985509227698455e-21,1.4683340630285993,-0.06895807480400823
11.5,0.06604697617193714,-3.2448403268778196e-21,1.4835139042283982,-0.07299910937135624
12.0,0.07650982186851644,-3.1817581939022146e-21,1.489385745172521,-0.0774224144312446
12.5,0.09251788202142402,-3.0685621467505075e-21,1.4605924452307075,-0.08288378600495869
13.0,0.11567441120225921,-2.8961351097154665e-21,1.3914894666970927,-0.09002026930017473
13.5,0.142691802877662,-2.7189031317634314e-21,1.3079921915094148,-0.0980917323266337
14.0,0.17028245051427238,-2.591292261860741e-21,1.236016001605412,-0.1063580430940764
14.5,0.20057719983856648,-2.5065801357819803e-21,1.1707849756107886,-0.11579881684549981
15.0,0.23469645278311257,-2.4302692478313836e-21,1.1020524991432321,-0.12649833129941465
15.5,0.26783693712368856,-2.3751229347697626e-21,1.0475279146284566,-0.13637344817883246
16.0,0.2951953806360725,-2.3539045333579308e-21,1.0249205644921762,-0.1433410292067649
16.5,0.3160502470465686,-2.3626580948948774e-21,1.0242664903078942,-0.14757225172576002
17.0,0.3339542570015095,-2.384009574927483e-21,1.0237968315491408,-0.15089123817926559
17.5,0.350515523656715,-2.4105951665883945e-21,1.0235135774916695,-0.15369426794164245
18.0,0.36734216016800547,-2.43505106301026e-21,1.0234187174112337,-0.1563776203872515
18.5,0.38478566433704997,-2.4552931952201807e-21,1.0234346874528226,-0.15910940376114732
19.0,0.4020246690748953,-2.475303391528144e-21,1.0234698215443183,-0.161702381971479
19.5,0.41890799020142916,-2.4968166909911275e-21,1.0235049556358138,-0.16401981788724918
20.0,0.4352844435365388,-2.521568132666108e-21,1.0235209256774027,-0.1659249743774606
20.5,0.45105322244747503,-2.554083877563202e-21,1.0234132050654727,-0.16740914577029037
